,job,task,node,start_time,finishing_time,execution_time,id_dataset,transfert_time
0,1,-1,25,105.69999999999827,112.18101265822612,6.481012658227854,1,6.481012658227854
1,1,-1,34,105.69999999999828,112.23061224489624,6.530612244897952,1,6.530612244897952
2,1,-1,36,105.69999999999827,113.27396449703969,7.573964497041416,1,7.573964497041416
3,1,-1,28,105.69999999999827,113.85286624203648,8.152866242038215,1,8.152866242038215
4,0,-1,32,103.19999999999843,117.094165535955,13.894165535956574,0,13.894165535956574
5,0,-1,30,103.19999999999843,117.44200278163959,14.242002781641162,0,14.242002781641162
6,0,-1,26,103.19999999999841,117.64287729195892,14.442877291960514,0,14.442877291960514
7,0,-1,29,103.19999999999841,117.6632768361566,14.463276836158187,0,14.463276836158187
8,0,-1,33,103.19999999999843,118.37037037036879,15.170370370370364,0,15.170370370370364
9,2,-1,35,137.89999999999645,140.47610062892727,2.576100628930817,2,2.576100628930817
10,2,-1,27,137.89999999999645,141.12519685039015,3.2251968503937007,2,3.2251968503937007
11,2,-1,31,137.89999999999645,141.30199335547817,3.4019933554817214,2,3.4019933554817214
12,1,-1,9,105.69999999999828,148.36666666666494,42.66666666666666,1,42.66666666666666
13,2,-1,10,137.89999999999645,157.40476190475835,19.504761904761892,2,19.504761904761892
14,2,-1,11,137.89999999999645,172.03333333332978,34.133333333333326,2,34.133333333333326
15,2,-1,7,137.89999999999645,175.1363636363601,37.23636363636365,2,37.23636363636365
16,2,-1,8,137.89999999999645,175.1363636363601,37.23636363636365,2,37.23636363636365
17,3,-1,48,163.09999999999502,178.02711370261892,14.927113702623899,3,14.927113702623899
18,3,-1,49,163.09999999999502,178.709756097556,15.60975609756099,3,15.60975609756099
19,1,1,34,112.69999999999787,182.94988933983103,70.24988933983316,1,0.0
20,2,-1,5,137.89999999999645,189.09999999999644,51.19999999999999,2,51.19999999999999
21,2,-1,3,137.89999999999645,190.41282051281695,52.5128205128205,2,52.5128205128205
22,1,0,25,112.69999999999787,193.45153460346188,80.75153460346401,1,0.0
23,0,-1,1,103.19999999999843,199.8037735849041,96.60377358490567,0,96.60377358490567
24,2,1,27,141.89999999999623,211.80980440424483,69.9098044042486,2,0.0
25,1,4,9,150.8999999999957,228.34716101617244,77.44716101617672,1,0.0
26,2,2,31,141.89999999999623,239.24288362289363,97.3428836228974,2,0.0
27,1,3,28,114.69999999999776,242.89522613009558,128.1952261300978,1,0.0
28,2,0,35,140.89999999999628,244.35384543785258,103.4538454378563,2,0.0
29,2,8,3,193.09999999999332,244.73884706908717,51.638847069093856,2,0.0
30,1,2,36,113.69999999999781,250.72992987742884,137.02992987743102,1,0.0
31,2,3,10,157.89999999999532,252.29205503008623,94.39205503009092,2,0.0
32,1,5,34,185.09999999999377,255.34988933982692,70.24988933983315,1,0.0
33,2,5,7,178.09999999999417,266.49766672434663,88.39766672435246,2,0.0
34,3,-1,36,252.09999999999,267.2479289940728,15.147928994082832,3,15.147928994082832
35,2,7,5,192.09999999999337,272.07178143317026,79.97178143317689,2,0.0
36,1,6,25,196.09999999999314,276.85153460345714,80.751534603464,1,0.0
37,2,4,11,175.09999999999434,278.6213670188597,103.52136701886536,2,0.0
38,2,6,8,178.09999999999417,280.74671897136716,102.64671897137299,2,0.0
39,2,9,27,214.09999999999212,284.00980440424075,69.90980440424863,2,0.0
40,2,10,3,244.79999999999038,296.43884706908426,51.638847069093885,2,0.0
41,4,-1,35,296.3999999999989,297.6880503144643,1.2880503144654085,4,1.2880503144654085
42,4,-1,25,296.3999999999989,297.6962025316445,1.2962025316455765,4,1.2962025316455765
43,4,-1,27,296.3999999999989,298.01259842519573,1.6125984251968362,4,1.6125984251968362
44,4,-1,28,296.3999999999989,298.03057324840654,1.630573248407643,4,1.630573248407643
45,4,-1,31,296.3999999999989,298.1009966777398,1.700996677740875,4,1.700996677740875
46,3,-1,1,203.09999999999272,299.7037735848984,96.60377358490567,3,96.60377358490567
47,4,-1,10,296.3999999999989,306.1523809523799,9.752380952380975,4,9.752380952380975
48,1,7,9,231.09999999999116,308.5471610161679,77.44716101617672,1,0.0
49,0,4,33,121.69999999999736,314.0870228467783,192.38702284678095,0,0.0
50,4,-1,7,296.3999999999989,315.0181818181807,18.618181818181824,4,18.618181818181824
51,4,-1,9,310.4000000000021,318.93333333333544,8.53333333333336,4,8.53333333333336
52,0,3,30,120.69999999999742,319.4693701220041,198.76937012200665,0,0.0
53,4,-1,5,296.3999999999989,321.9999999999989,25.600000000000023,4,25.600000000000023
54,4,-1,3,297.3999999999991,323.6564102564094,26.256410256410277,4,26.256410256410277
55,4,-1,4,296.3999999999989,324.0756756756746,27.675675675675677,4,27.675675675675677
56,1,8,34,255.39999999998977,325.64988933982295,70.24988933983317,1,0.0
57,4,-1,34,326.4000000000057,327.7061224489853,1.306122448979579,4,1.306122448979579
58,3,-1,33,315.4000000000032,330.5703703703736,15.170370370370392,3,15.170370370370392
59,3,-1,30,320.40000000000435,334.64200278164554,14.24200278164119,3,14.24200278164119
60,0,0,32,119.69999999999747,364.68339683009,244.9833968300925,0,0.0
61,3,2,36,268.09999999999246,365.97852134101464,97.87852134102218,3,0.0
62,0,1,26,120.69999999999742,375.7401269944451,255.0401269944477,0,0.0
63,0,5,1,203.09999999999275,377.4744536749115,174.37445367491875,0,0.0
64,3,-1,32,366.4000000000148,380.2941655359714,13.894165535956574,3,13.894165535956574
65,0,2,29,120.69999999999742,382.68022211189395,261.9802221118965,0,0.0
66,3,-1,26,377.4000000000173,391.8428772919778,14.442877291960485,3,14.442877291960485
67,3,-1,29,384.4000000000189,398.8632768361771,14.463276836158173,3,14.463276836158173
68,3,3,33,331.40000000000686,400.10965101671434,68.70965101670748,3,0.0
69,3,4,30,335.40000000000776,406.3890607578673,70.98906075785953,3,0.0
70,4,0,25,298.39999999999935,413.759335147805,115.35933514780567,4,0.0
71,5,-1,25,415.30000000002593,417.8924050633171,2.592405063291153,5,2.592405063291153
72,4,10,4,324.40000000000526,427.31895666523025,102.91895666522498,4,0.0
73,4,9,3,324.40000000000526,427.67769413819303,103.27769413818777,4,0.0
74,4,11,34,328.4000000000062,428.75698477119636,100.35698477119018,4,0.0
75,4,7,9,319.4000000000041,430.0388014516852,110.63880145168105,4,0.0
76,5,-1,34,430.30000000002934,432.9122448979885,2.612244897959158,5,2.612244897959158
77,4,1,27,298.39999999999935,438.21960880849656,139.8196088084972,4,0.0
78,3,6,1,379.40000000001777,441.676590598203,62.27659059818524,3,0.0
79,5,-1,27,439.30000000003145,442.5251968504251,3.2251968503936723,5,3.2251968503936723
80,5,-1,11,409.30000000002457,443.4333333333579,34.133333333333326,5,34.133333333333326
81,5,-1,8,409.30000000002457,446.5363636363882,37.23636363636365,5,37.23636363636365
82,5,-1,9,431.30000000002957,448.36666666669623,17.066666666666663,5,17.066666666666663
83,5,-1,1,444.3000000000325,463.62075471701365,19.320754716981128,5,19.320754716981128
84,3,5,36,368.40000000001527,466.27852134103745,97.87852134102218,3,0.0
85,3,7,32,380.400000000018,467.89407029647964,87.49407029646164,3,0.0
86,3,10,33,400.2000000000225,468.90965101673,68.70965101670748,3,0.0
87,5,-1,32,469.3000000000382,472.0788331072295,2.7788331071913035,5,2.7788331071913035
88,5,-1,33,469.3000000000382,472.33407407411227,3.0340740740740557,5,3.0340740740740557
89,3,11,30,406.4000000000239,477.38906075788344,70.98906075785953,3,0.0
90,5,-1,30,478.30000000004026,481.1484005563685,2.8484005563282153,5,2.8484005563282153
91,4,2,28,298.39999999999935,481.5360373287105,183.13603732871115,4,0.0
92,5,-1,3,429.3000000000291,481.8128205128496,52.5128205128205,5,52.5128205128205
93,4,8,5,322.4000000000048,482.34356286635864,159.94356286635383,4,0.0
94,3,8,26,392.4000000000207,483.4857596408949,91.08575964087419,3,0.0
95,5,-1,4,429.3000000000291,484.65135135138047,55.351351351351354,5,55.351351351351354
96,5,-1,28,483.3000000000414,486.5611464968567,3.261146496815286,5,3.261146496815286
97,5,-1,26,485.30000000004185,488.18857545843395,2.888575458392097,5,2.888575458392097
98,4,6,7,315.4000000000032,492.1953334487082,176.79533344870498,4,0.0
99,3,9,29,399.4000000000223,492.96436503998535,93.56436503996304,3,0.0
100,4,3,31,298.39999999999935,493.08576724579416,194.6857672457948,4,0.0
101,4,5,10,306.40000000000117,495.184110060183,188.78411006018183,4,0.0
102,4,4,35,298.39999999999935,505.30769087571196,206.9076908757126,4,0.0
103,3,12,1,444.3000000000325,506.57659059821776,62.27659059818524,3,0.0
104,3,0,48,178.09999999999417,523.0394674063057,344.9394674063115,3,0.0
105,3,1,49,179.0999999999941,525.1229465193096,346.0229465193155,3,0.0
106,5,1,34,433.30000000003,613.9425725881724,180.6425725881424,5,0.0
107,5,0,25,418.3000000000266,625.9468032660768,207.6468032660502,5,0.0
108,6,-1,25,632.0000000000751,641.0734177215942,9.073417721519036,6,9.073417721519036
109,6,-1,29,632.0000000000751,642.1242937853859,10.124293785310783,6,10.124293785310783
110,6,-1,36,632.0000000000751,642.6035502959331,10.603550295857985,6,10.603550295857985
111,5,5,9,449.30000000003366,648.4498426130596,199.1498426130259,5,0.0
112,7,-1,36,645.1000000000781,652.6739644971195,7.573964497041402,7,7.573964497041402
113,5,9,3,482.30000000004117,668.1998494487791,185.89984944873794,5,0.0
114,5,10,4,485.30000000004185,670.5541219974468,185.25412199740498,5,0.0
115,7,-1,9,650.1000000000793,692.7666666667459,42.66666666666663,7,42.66666666666663
116,5,2,27,443.3000000000323,694.9752958553273,251.67529585529502,5,0.0
117,6,0,25,644.1000000000779,701.7796675739808,57.67966757390286,6,0.0
118,5,7,33,473.3000000000391,720.6547436601861,247.354743660147,5,0.0
119,8,-1,33,721.9000000000956,729.4851851852808,7.585185185185196,8,7.585185185185196
120,5,13,1,506.6000000000467,730.7957261535137,224.19572615346698,5,0.0
121,7,-1,7,641.1000000000772,734.1909090909863,93.09090909090912,7,93.09090909090912
122,5,8,30,481.30000000004094,736.8606187283352,255.5606187282943,5,0.0
123,6,1,29,645.1000000000781,738.6643650400412,93.56436503996304,6,0.0
124,6,-1,33,731.6000000000978,742.219259259357,10.619259259259252,6,10.619259259259252
125,6,2,36,645.1000000000781,742.9785213411003,97.87852134102218,6,0.0
126,8,-1,30,738.6000000000994,745.7210013909199,7.121001390820538,8,7.121001390820538
127,8,-1,29,740.6000000000998,747.831638418179,7.231638418079115,8,7.231638418079115
128,9,-1,29,748.6000000001017,755.8316384181808,7.231638418079115,9,7.231638418079115
129,10,-1,36,745.600000000101,756.203550295959,10.603550295857985,10,10.603550295857985
130,6,-1,30,746.6000000001012,756.5694019472501,9.969401947148867,6,9.969401947148867
131,8,0,30,746.6000000001012,760.7978121516732,14.197812151571952,8,0.0
132,6,3,25,703.9000000000915,761.5796675739944,57.67966757390286,6,0.0
133,7,-1,30,756.6000000001035,763.721001390924,7.121001390820538,7,7.121001390820538
134,8,1,29,748.6000000001017,767.3128730080942,18.712873007992584,8,0.0
135,7,-1,5,641.1000000000772,769.1000000000772,128.0,7,128.0
136,7,-1,29,766.6000000001058,773.8316384181849,7.231638418079115,7,7.231638418079115
137,8,2,30,760.8000000001044,774.9978121516764,14.197812151571952,8,0.0
138,9,-1,1,731.6000000000978,779.9018867925506,48.30188679245282,9,48.30188679245282
139,5,6,32,472.3000000000389,787.2786530673006,314.97865306726175,5,0.0
140,5,14,34,614.000000000071,794.6425725882134,180.64257258814234,5,0.0
141,9,-1,32,788.6000000001108,795.547082768089,6.947082767978259,9,6.947082767978259
142,7,-1,3,670.1000000000838,801.3820512821351,131.28205128205127,7,131.28205128205127
143,7,-1,32,796.7000000001126,803.6470827680909,6.947082767978259,7,6.947082767978259
144,6,-1,34,795.0000000001122,804.1428571429693,9.14285714285711,6,9.14285714285711
145,11,-1,32,803.7000000001142,809.2576662144968,5.557666214382607,11,5.557666214382607
146,7,-1,4,672.1000000000843,810.4783783784626,138.37837837837833,7,138.37837837837833
147,6,4,33,742.6000000001003,811.3096510168078,68.70965101670754,6,0.0
148,9,-1,34,806.7000000001149,813.2306122450128,6.530612244897952,9,6.530612244897952
149,5,12,26,488.30000000004253,816.2087347071896,327.90873470714706,5,0.0
150,5,4,8,447.3000000000332,816.8281882969759,369.5281882969427,5,0.0
151,5,11,28,487.3000000000423,816.9448671917223,329.64486719168,5,0.0
152,5,3,11,444.3000000000325,816.9769212679479,372.67692126791536,5,0.0
153,7,-1,33,812.7000000001162,820.2851851853014,7.585185185185196,7,7.585185185185196
154,6,6,25,763.6000000001051,821.2796675740079,57.67966757390286,6,0.0
155,13,-1,44,818.9000000001176,824.3251655630315,5.4251655629138895,13,5.4251655629138895
156,13,-1,47,818.9000000001176,824.4956284154182,5.595628415300553,13,5.595628415300553
157,13,-1,43,818.9000000001176,824.5809986131551,5.6809986130374455,13,5.6809986130374455
158,13,-1,48,818.9000000001176,824.8708454811672,5.970845481049537,13,5.970845481049537
159,9,-1,26,817.7000000001174,824.9214386460976,7.221438645980243,9,7.221438645980243
160,13,-1,49,818.9000000001176,825.143902439142,6.243902439024396,13,6.243902439024396
161,9,-1,42,818.9000000001176,825.3483627205206,6.448362720402997,9,6.448362720402997
162,7,0,9,693.100000000089,825.8665617421063,132.7665617420173,7,0.0
163,9,-1,39,818.9000000001176,825.9620689656349,7.0620689655172555,9,7.0620689655172555
164,9,-1,40,818.9000000001176,826.4516224189967,7.551622418879106,9,7.551622418879106
165,9,-1,37,818.9000000001176,826.912519561933,8.012519561815338,9,8.012519561815338
166,7,-1,28,818.9000000001176,827.0528662421559,8.152866242038272,7,8.152866242038272
167,9,-1,41,818.9000000001176,827.1580645162467,8.258064516129025,9,8.258064516129025
168,7,-1,25,822.9000000001186,829.3810126583464,6.481012658227883,7,6.481012658227883
169,9,-1,33,822.9000000001186,830.4851851853037,7.585185185185196,9,7.585185185185196
170,11,-1,26,826.9000000001195,832.6771509169037,5.777150916784194,11,5.777150916784194
171,9,1,1,780.6000000001089,842.8765905982942,62.276590598185294,9,0.0
172,6,5,36,745.600000000101,843.4785213411232,97.87852134102218,6,0.0
173,6,7,30,775.0000000001077,845.9890607579672,70.98906075785953,6,0.0
174,10,-1,1,780.6000000001089,848.2226415095429,67.62264150943395,10,67.62264150943395
175,7,-1,36,844.9000000001236,852.473964497165,7.573964497041402,7,7.573964497041402
176,12,-1,36,852.9000000001254,860.4739644971668,7.573964497041402,12,7.573964497041402
177,9,0,29,767.4000000001059,860.964365040069,93.56436503996304,9,0.0
178,13,-1,18,818.9000000001176,862.9430107528058,44.04301075268813,13,44.04301075268813
179,9,2,34,813.7000000001165,863.8784923857115,50.178492385595064,9,0.0
180,13,-1,36,860.9000000001272,866.9591715977604,6.059171597633167,13,6.059171597633167
181,11,-1,29,861.9000000001274,867.6853107345906,5.7853107344632235,11,5.7853107344632235
182,6,-1,34,864.9000000001281,874.0428571429852,9.14285714285711,6,9.14285714285711
183,10,-1,9,826.9000000001195,886.6333333334528,59.73333333333335,10,59.73333333333335
184,12,-1,1,850.9000000001249,899.2018867925777,48.30188679245282,12,48.30188679245282
185,7,-1,11,818.9000000001176,904.233333333451,85.33333333333337,7,85.33333333333337
186,7,-1,8,818.9000000001176,911.9909090910268,93.09090909090912,7,93.09090909090912
187,9,-1,14,818.9000000001176,923.389795918485,104.48979591836735,9,104.48979591836735
188,6,8,34,874.9000000001304,925.0784923857254,50.178492385595064,6,0.0
189,7,4,4,813.7000000001165,937.2027479983865,123.50274799827002,7,0.0
190,13,-1,1,899.9000000001361,938.5415094340983,38.641509433962256,13,38.641509433962256
191,7,1,7,737.6000000000992,949.7544001385451,212.1544001384459,7,0.0
192,7,2,5,771.6000000001069,963.5322754397315,191.93227543962462,7,0.0
193,14,-1,13,923.8000000001415,963.9568627452395,40.15686274509801,14,40.15686274509801
194,14,-1,24,923.8000000001415,967.3744680852478,43.57446808510633,14,43.57446808510633
